Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,26,NYK,NBA,PF,69,1232,13.1,0.449,0.331,NA,NA,NA,NA,NA,0.5,0.7,1.2,0.047
1960-61,27,NYK,NBA,PF,78,1784,16.1,0.453,0.367,NA,NA,NA,NA,NA,0.8,0.8,1.7,0.045
1961-62,28,NYK,NBA,PF,80,2789,15.8,0.47,0.373,NA,NA,NA,NA,NA,2.1,3,5.1,0.088
1962-63,29,NYK,NBA,PF,80,2553,19,0.497,0.348,NA,NA,NA,NA,NA,3.3,1.8,5.1,0.096
1963-64,30,NYK,NBA,PF,80,2134,18.1,0.484,0.382,NA,NA,NA,NA,NA,2.3,0.2,2.6,0.057
1964-65,31,NYK,NBA,PF,78,1720,17.5,0.493,0.408,NA,NA,NA,11.5,NA,2.5,1.3,3.8,0.107
1965-66,32,TOT,NBA,PF,79,1645,19.3,0.547,0.581,NA,NA,NA,9.1,NA,4.3,1.3,5.6,0.164
1965-66,32,NYK,NBA,PF,7,208,16.9,0.545,0.392,NA,NA,NA,7.4,NA,0.5,0.1,0.5,0.121
1965-66,32,BAL,NBA,PF,72,1437,19.7,0.548,0.606,NA,NA,NA,9.3,NA,3.8,1.3,5.1,0.171
1966-67,33,BAL,NBA,PF,61,948,16.6,0.475,0.474,NA,NA,NA,8.3,NA,0.6,0.9,1.5,0.075
1967-68,34,TOT,NBA,PF,77,1440,16,0.471,0.436,NA,NA,NA,7.8,NA,0.5,1.8,2.3,0.076
1967-68,34,SDR,NBA,PF,42,1073,16.7,0.47,0.403,NA,NA,NA,8.1,NA,0.3,1.2,1.5,0.067
1967-68,34,PHI,NBA,PF,35,367,13.7,0.474,0.553,NA,NA,NA,7,NA,0.1,0.6,0.8,0.102
1968-69,35,PHI,NBA,PF,74,795,16.2,0.518,0.443,NA,NA,NA,7.7,NA,1.2,1.2,2.4,0.145
1969-70,36,CIN,NBA,PF,78,2278,18.4,0.58,0.499,NA,NA,NA,6.7,NA,5.9,2.5,8.4,0.177
1970-71,37,CIN,NBA,PF,75,2147,19.4,0.607,0.47,NA,NA,13.7,5.7,NA,7.9,1.6,9.5,0.212
1971-72,38,CIN,NBA,PF,82,1914,15.6,0.58,0.43,NA,NA,14.5,9,NA,4.5,0.8,5.3,0.132
1972-73,39,KCO,NBA,PF,66,1245,14.6,0.626,0.413,NA,NA,15.1,6.2,NA,3.5,0.1,3.7,0.141
Career,NA,,NBA,,1057,24624,17.1,0.514,0.419,NA,NA,14.3,8,NA,39.9,18.1,58,0.113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,NBA,,472,12420,16.9,0.479,0.37,NA,NA,NA,11,NA,12.1,7.9,20,0.077
4 seasons,NA,"CIN,KCO",NBA,,301,7584,17.4,0.594,0.464,NA,NA,14.3,6.9,NA,21.8,5,26.8,0.17
2 seasons,NA,BAL,NBA,,133,2385,18.4,0.518,0.55,NA,NA,NA,8.9,NA,4.4,2.2,6.6,0.133
2 seasons,NA,PHI,NBA,,109,1162,15.4,0.502,0.481,NA,NA,NA,7.5,NA,1.3,1.9,3.2,0.132
1 season,NA,SDR,NBA,,42,1073,16.7,0.47,0.403,NA,NA,NA,8.1,NA,0.3,1.2,1.5,0.067
