Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,22,MIL,NBA,SF,41,NA,292,5.4,13.4,0.404,NA,NA,NA,5.4,13.4,0.404,2.2,3.5,0.643,NA,NA,7.3,3.3,NA,NA,6,13.1
1970-71,23,MIL,NBA,SF,2,NA,43,0.8,10,0.083,NA,NA,NA,0.8,10,0.083,2.5,5.9,0.429,NA,NA,5,10.9,NA,NA,5.9,4.2
1971-72,24,NYA,ABA,SF,4,NA,20,1.8,3.6,0.5,0,0,NA,1.8,3.6,0.5,0,0,NA,1.8,1.8,3.6,1.8,NA,3.6,1.8,3.6
Career,NA,,TOT,,47,NA,355,4.7,12.5,0.374,0,0,NA,4.7,12.5,0.374,2.1,3.5,0.6,1.8,1.8,6.8,4.2,NA,3.6,5.8,11.5
,NA,,NBA,,43,NA,335,4.8,13,0.372,NA,NA,NA,4.8,13,0.372,2.3,3.8,0.6,NA,NA,7,4.3,NA,NA,6,11.9
,NA,,ABA,,4,NA,20,1.8,3.6,0.5,0,0,NA,1.8,3.6,0.5,0,0,NA,1.8,1.8,3.6,1.8,NA,3.6,1.8,3.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,43,NA,335,4.8,13,0.372,NA,NA,NA,4.8,13,0.372,2.3,3.8,0.6,NA,NA,7,4.3,NA,NA,6,11.9
1 season,NA,NYA,ABA,,4,NA,20,1.8,3.6,0.5,0,0,NA,1.8,3.6,0.5,0,0,NA,1.8,1.8,3.6,1.8,NA,3.6,1.8,3.6
