Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,22,MIL,NBA,SF,41,NA,292,44,109,0.404,NA,NA,NA,44,109,0.404,0.404,18,28,0.643,NA,NA,59,27,NA,NA,49,106
1970-71,23,MIL,NBA,SF,2,NA,43,1,12,0.083,NA,NA,NA,1,12,0.083,0.083,3,7,0.429,NA,NA,6,13,NA,NA,7,5
1971-72,24,NYA,ABA,SF,4,NA,20,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,1,2,1,NA,2,1,2
Career,NA,,TOT,,47,NA,355,46,123,0.374,0,0,NA,46,123,0.374,0.374,21,35,0.6,1,1,67,41,NA,2,57,113
,NA,,NBA,,43,NA,335,45,121,0.372,NA,NA,NA,45,121,0.372,0.372,21,35,0.6,NA,NA,65,40,NA,NA,56,111
,NA,,ABA,,4,NA,20,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,1,2,1,NA,2,1,2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,43,NA,335,45,121,0.372,NA,NA,NA,45,121,0.372,0.372,21,35,0.6,NA,NA,65,40,NA,NA,56,111
1 season,NA,NYA,ABA,,4,NA,20,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,1,2,1,NA,2,1,2
