Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,FTW,BAA,NA,53,NA,NA,3.5,12.5,0.277,1.9,2.6,0.725,NA,1.9,1.9,8.8
1949-50,29,TOT,NBA,NA,29,NA,NA,1.5,5.3,0.281,0.9,1.4,0.675,NA,1.3,1.4,3.9
1949-50,29,BLB,NBA,NA,8,NA,NA,1.4,4.9,0.282,0.6,0.8,0.833,NA,0.3,1.9,3.4
1949-50,29,WAT,NBA,NA,21,NA,NA,1.5,5.4,0.281,1,1.6,0.647,NA,1.7,1.2,4.1
Career,NA,,TOT,NA,82,NA,NA,2.8,9.9,0.278,1.5,2.2,0.713,NA,1.7,1.7,7.1
,NA,,BAA,NA,53,NA,NA,3.5,12.5,0.277,1.9,2.6,0.725,NA,1.9,1.9,8.8
,NA,,NBA,NA,29,NA,NA,1.5,5.3,0.281,0.9,1.4,0.675,NA,1.3,1.4,3.9
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,53,NA,NA,3.5,12.5,0.277,1.9,2.6,0.725,NA,1.9,1.9,8.8
1 season,NA,WAT,NBA,NA,21,NA,NA,1.5,5.4,0.281,1,1.6,0.647,NA,1.7,1.2,4.1
1 season,NA,BLB,NBA,NA,8,NA,NA,1.4,4.9,0.282,0.6,0.8,0.833,NA,0.3,1.9,3.4
