Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,FTW,BAA,NA,53,NA,NA,183,661,0.277,100,138,0.725,NA,99,101,466
1949-50,29,TOT,NBA,NA,29,NA,NA,43,153,0.281,27,40,0.675,NA,38,40,113
1949-50,29,BLB,NBA,NA,8,NA,NA,11,39,0.282,5,6,0.833,NA,2,15,27
1949-50,29,WAT,NBA,NA,21,NA,NA,32,114,0.281,22,34,0.647,NA,36,25,86
Career,NA,,TOT,NA,82,NA,NA,226,814,0.278,127,178,0.713,NA,137,141,579
,NA,,BAA,NA,53,NA,NA,183,661,0.277,100,138,0.725,NA,99,101,466
,NA,,NBA,NA,29,NA,NA,43,153,0.281,27,40,0.675,NA,38,40,113
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,53,NA,NA,183,661,0.277,100,138,0.725,NA,99,101,466
1 season,NA,WAT,NBA,NA,21,NA,NA,32,114,0.281,22,34,0.647,NA,36,25,86
1 season,NA,BLB,NBA,NA,8,NA,NA,11,39,0.282,5,6,0.833,NA,2,15,27
