Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Willie Long,,3.5,2.1,1.2
Tom Hawkins,95.1,3.2,2.1,1.2
Gus Johnson,93.6,3.5,2.2,1.6
Trevor Ariza,93.4,3.4,2.1,0.9
Collis Jones,93.2,3.2,2.1,1.2
Mike Sweetney,92.6,3.8,2.1,1.4
Bobby Portis,92.5,3.5,2.4,1.5
Don Boven,92.4,3.8,2.2,1.5
Cristiano Felício,92.3,3.4,1.7,1.2
Buck Johnson,91.2,3.6,2.1,0.7
Bingo Smith,91.2,3.3,2.4,1.1
