,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,21,FLO,ABA,,11,,0,,,,10,13,,,,,,,,,29
1972-73,22,DNR,ABA,,9,,0,,,,8,11,,,,,,,,,22
1973-74,23,DNR,ABA,,12,,0,,,,9,10,,,,,,,,,30
Career,,,,,12,,0,,,,10,13,,,,,,,,,30
2 Seasons,,DNR,ABA,,12,,0,,,,9,11,,,,,,,,,30
1 Season,,FLO,ABA,,11,,0,,,,10,13,,,,,,,,,29
