,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,,8,,5,,,,,20
1947-48,25,CHS,BAA,,9,,5,,,,,22
1948-49,26,BOS,BAA,,9,,7,11,,,,21
1949-50,27,BOS,NBA,,4,,8,12,,,,13
Career,,,TOT,,9,,8,,,,,22
,,,NBA,,4,,8,12,,,,13
,,,BAA,,9,,7,,,,,22
,,,,,,,,,,,,
2 Seasons,,BOS,BAA,,9,,8,12,,,,21
2 Seasons,,CHS,BAA,,9,,5,,,,,22
