Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,60,NA,NA,3.1,9.8,0.314,1.2,2.2,0.546,NA,1.1,2.6,7.3
1947-48,25,CHS,BAA,NA,48,NA,NA,2.4,7.9,0.297,1.5,2.2,0.695,NA,1.9,2.2,6.2
1948-49,26,BOS,BAA,NA,58,NA,NA,2.6,8.4,0.314,2.6,3.8,0.689,NA,3.9,3.4,7.9
1949-50,27,BOS,NBA,NA,65,NA,NA,1.3,4.4,0.3,2.2,2.9,0.755,NA,3.8,2.4,4.8
Career,NA,,TOT,NA,231,NA,NA,2.3,7.5,0.308,1.9,2.8,0.681,NA,2.7,2.6,6.5
,NA,,BAA,NA,166,NA,NA,2.7,8.8,0.309,1.8,2.7,0.65,NA,2.3,2.7,7.2
,NA,,NBA,NA,65,NA,NA,1.3,4.4,0.3,2.2,2.9,0.755,NA,3.8,2.4,4.8
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,123,NA,NA,1.9,6.3,0.309,2.4,3.3,0.72,NA,3.9,2.8,6.3
2 seasons,NA,CHS,BAA,NA,108,NA,NA,2.8,9,0.307,1.3,2.2,0.613,NA,1.4,2.4,6.8
