Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,60,NA,NA,184,586,0.314,71,130,0.546,NA,63,155,439
1947-48,25,CHS,BAA,NA,48,NA,NA,113,381,0.297,73,105,0.695,NA,89,105,299
1948-49,26,BOS,BAA,NA,58,NA,NA,153,487,0.314,151,219,0.689,NA,229,195,457
1949-50,27,BOS,NBA,NA,65,NA,NA,85,283,0.3,142,188,0.755,NA,249,154,312
Career,NA,,TOT,NA,231,NA,NA,535,1737,0.308,437,642,0.681,NA,630,609,1507
,NA,,BAA,NA,166,NA,NA,450,1454,0.309,295,454,0.65,NA,381,455,1195
,NA,,NBA,NA,65,NA,NA,85,283,0.3,142,188,0.755,NA,249,154,312
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,123,NA,NA,238,770,0.309,293,407,0.72,NA,478,349,769
2 seasons,NA,CHS,BAA,NA,108,NA,NA,297,967,0.307,144,235,0.613,NA,152,260,738
