Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,CHS,BAA,NA,60,NA,NA,NA,NA,0.314,NA,NA,0.546,NA,NA,NA,NA
1947-48,25,CHS,BAA,NA,48,NA,NA,NA,NA,0.297,NA,NA,0.695,NA,NA,NA,NA
1948-49,26,BOS,BAA,NA,58,NA,NA,NA,NA,0.314,NA,NA,0.689,NA,NA,NA,NA
1949-50,27,BOS,NBA,NA,65,NA,NA,NA,NA,0.3,NA,NA,0.755,NA,NA,NA,NA
Career,NA,,TOT,NA,231,NA,NA,NA,NA,0.308,NA,NA,0.681,NA,NA,NA,NA
,NA,,BAA,NA,166,NA,NA,NA,NA,0.309,NA,NA,0.65,NA,NA,NA,NA
,NA,,NBA,NA,65,NA,NA,NA,NA,0.3,NA,NA,0.755,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,123,NA,NA,NA,NA,0.309,NA,NA,0.72,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,NA,108,NA,NA,NA,NA,0.307,NA,NA,0.613,NA,NA,NA,NA
