Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,24,CHS,BAA,NA,60,NA,NA,0.341,0.222,NA,NA,NA,NA,NA,2.4,2.1,4.5,NA
1947-48,25,CHS,BAA,NA,48,NA,NA,0.35,0.276,NA,NA,NA,NA,NA,1.9,1.5,3.4,NA
1948-49,26,BOS,BAA,NA,58,NA,NA,0.392,0.45,NA,NA,NA,NA,NA,2.2,3.1,5.4,NA
1949-50,27,BOS,NBA,NA,65,NA,NA,0.427,0.664,NA,NA,NA,NA,NA,2.3,1.4,3.6,NA
Career,NA,,TOT,NA,231,NA,NA,0.373,0.37,NA,NA,NA,NA,NA,8.7,8.2,16.9,NA
,NA,,BAA,NA,166,NA,NA,0.361,0.312,NA,NA,NA,NA,NA,6.5,6.8,13.3,NA
,NA,,NBA,NA,65,NA,NA,0.427,0.664,NA,NA,NA,NA,NA,2.3,1.4,3.6,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,123,NA,NA,0.405,0.529,NA,NA,NA,NA,NA,4.5,4.5,9,NA
2 seasons,NA,CHS,BAA,NA,108,NA,NA,0.345,0.243,NA,NA,NA,NA,NA,4.2,3.7,7.9,NA
