Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,22,NOB,ABA,NA,1,3,-58.9,0,0,0,NA,NA,29.3,0,20,62.1,NA,-0.1,0,-0.1,-1.569
Career,NA,,ABA,NA,1,3,-58.9,0,0,0,NA,NA,29.3,0,20,62.1,NA,-0.1,0,-0.1,-1.569
