Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,22,NOB,ABA,NA,21,100,8.2,0.403,0,0.333,NA,NA,14.1,4.2,18.3,20.1,NA,-0.1,0.1,0,0.014
Career,NA,,ABA,NA,21,100,8.2,0.403,0,0.333,NA,NA,14.1,4.2,18.3,20.1,NA,-0.1,0.1,0,0.014
