Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,23,POR,NBA,SF,3,NA,41.7,7,16,0.438,0,0.7,0,7,15.3,0.457,0.438,2,3.3,0.6,3,5,8,0.7,0.7,0.3,3.3,2.3,16
1980-81,24,POR,NBA,SF,3,NA,31.7,4.7,10.3,0.452,0,0,NA,4.7,10.3,0.452,0.452,1.3,2.7,0.5,2,4.7,6.7,0.3,0.3,0.3,2.3,1.3,10.7
1982-83,26,POR,NBA,SF,7,NA,39.1,7.1,14.6,0.49,0.1,0.3,0.5,7,14.3,0.49,0.495,4.4,6.9,0.646,3.1,6,9.1,1.6,1.1,0.1,1.3,2,18.9
1983-84,27,POR,NBA,SF,5,NA,39,7.4,14.4,0.514,0,0.6,0,7.4,13.8,0.536,0.514,5,7.2,0.694,2.2,5.4,7.6,1.8,1.2,0.2,2,2,19.8
1984-85,28,DEN,NBA,PF,15,15,33.9,8.7,15.9,0.55,0,0,NA,8.7,15.9,0.55,0.55,4.8,5.9,0.809,2.1,4.5,6.6,3.8,0.5,0.3,2.1,2.3,22.3
1985-86,29,DEN,NBA,PF,10,6,29.3,6.6,14.2,0.465,0.1,0.2,0.5,6.5,14,0.464,0.468,4.6,5.9,0.78,1.7,6.2,7.9,2.8,0.2,0.3,2.2,2.5,17.9
1989-90,33,IND,NBA,SF,2,0,7,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0,0,NA,0.5,0.5,1,0.5,0,0,1,2.5,1
Career,NA,,NBA,,45,21,33.4,7.1,14.1,0.503,0,0.2,0.222,7.1,13.9,0.507,0.505,4.1,5.6,0.736,2.2,5.1,7.2,2.4,0.6,0.3,2,2.2,18.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DEN,NBA,,25,21,32,7.9,15.2,0.518,0,0.1,0.5,7.8,15.1,0.519,0.52,4.7,5.9,0.797,1.9,5.2,7.1,3.4,0.4,0.3,2.1,2.4,20.5
4 seasons,NA,POR,NBA,,18,NA,38.3,6.8,14.1,0.482,0.1,0.4,0.143,6.7,13.7,0.492,0.484,3.7,5.7,0.647,2.7,5.4,8.1,1.3,0.9,0.2,2,1.9,17.3
1 season,NA,IND,NBA,,2,0,7,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0,0,NA,0.5,0.5,1,0.5,0,0,1,2.5,1
