Season,Team,Lg,Salary
1984-85,Denver Nuggets,NBA,"$708,000"
1985-86,Denver Nuggets,NBA,"$758,000"
1987-88,Denver Nuggets,NBA,"$808,000"
1988-89,Denver Nuggets,NBA,"$408,000"
Career,(may be incomplete),,"$2,682,000"
