Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,23,TOT,NBA,SF,78,NA,2857,622,1298,0.479,3,9,0.333,619,1289,0.48,0.48,306,419,0.73,239,452,691,169,102,34,198,205,1553
1979-80,23,NJN,NBA,SF,53,NA,2046,421,879,0.479,1,5,0.2,420,874,0.481,0.48,199,280,0.711,173,340,513,112,78,22,133,148,1042
1979-80,23,POR,NBA,SF,25,NA,811,201,419,0.48,2,4,0.5,199,415,0.48,0.482,107,139,0.77,66,112,178,57,24,12,65,57,511
1980-81,24,POR,NBA,SF,74,NA,2111,395,794,0.497,4,8,0.5,391,786,0.497,0.5,200,283,0.707,149,282,431,159,73,18,163,188,994
1981-82,25,POR,NBA,SF,75,71,2599,515,894,0.576,2,8,0.25,513,886,0.579,0.577,294,392,0.75,193,420,613,150,62,36,140,175,1326
1982-83,26,POR,NBA,SF,80,80,2879,644,1187,0.543,3,20,0.15,641,1167,0.549,0.544,339,428,0.792,214,385,599,171,63,29,203,184,1630
1983-84,27,POR,NBA,SF,79,74,2638,500,857,0.583,2,17,0.118,498,840,0.593,0.585,275,345,0.797,166,310,476,179,69,22,166,218,1277
1984-85,28,DEN,NBA,PF,78,76,2657,685,1255,0.546,0,3,0,685,1252,0.547,0.546,447,564,0.793,209,401,610,238,75,33,190,182,1817
1985-86,29,DEN,NBA,PF,69,62,2007,469,930,0.504,2,6,0.333,467,924,0.505,0.505,278,347,0.801,125,311,436,164,58,13,130,143,1218
1986-87,30,DEN,NBA,PF,1,1,20,4,10,0.4,0,0,NA,4,10,0.4,0.4,2,2,1,2,3,5,2,1,0,1,2,10
1987-88,31,DEN,NBA,PF,27,7,533,102,208,0.49,0,1,0,102,207,0.493,0.49,54,73,0.74,35,61,96,47,13,3,30,43,258
1988-89,32,TOT,NBA,SF,24,0,353,47,116,0.405,0,1,0,47,115,0.409,0.405,57,79,0.722,28,50,78,18,8,3,30,32,151
1988-89,32,DEN,NBA,SF,14,0,168,22,50,0.44,0,1,0,22,49,0.449,0.44,22,31,0.71,12,34,46,7,6,1,11,13,66
1988-89,32,SAS,NBA,SF,10,0,185,25,66,0.379,0,0,NA,25,66,0.379,0.379,35,48,0.729,16,16,32,11,2,2,19,19,85
1989-90,33,IND,NBA,SF,14,0,164,20,31,0.645,0,0,NA,20,31,0.645,0.645,17,22,0.773,10,25,35,9,1,0,5,14,57
Career,NA,,NBA,,599,371,18818,4003,7580,0.528,16,73,0.219,3987,7507,0.531,0.529,2269,2954,0.768,1370,2700,4070,1306,525,191,1256,1386,10291
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,333,225,11038,2255,4151,0.543,13,57,0.228,2242,4094,0.548,0.545,1215,1587,0.766,788,1509,2297,716,291,117,737,822,5738
5 seasons,NA,DEN,NBA,,189,146,5385,1282,2453,0.523,2,11,0.182,1280,2442,0.524,0.523,803,1017,0.79,383,810,1193,458,153,50,362,383,3369
1 season,NA,NJN,NBA,,53,NA,2046,421,879,0.479,1,5,0.2,420,874,0.481,0.48,199,280,0.711,173,340,513,112,78,22,133,148,1042
1 season,NA,IND,NBA,,14,0,164,20,31,0.645,0,0,NA,20,31,0.645,0.645,17,22,0.773,10,25,35,9,1,0,5,14,57
1 season,NA,SAS,NBA,,10,0,185,25,66,0.379,0,0,NA,25,66,0.379,0.379,35,48,0.729,16,16,32,11,2,2,19,19,85
