Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,24,WAS,NBA,SG,1,0,16:51,5,10,0.5,4,8,0.5,0,0,NA,0,0,0,1,0,1,1,14
2018-19,25,WAS,NBA,SG,1,0,17:42,4,11,0.364,3,10,0.3,0,0,NA,1,1,3,1,0,0,0,11
Career,NA,,NBA,,2,0,35,9,21,0.429,7,18,0.389,0,0,NA,1,1,3,2,0,1,1,25
