Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1976-77,23,SEA,NBA,SG,4,NA,10,7.2,21.6,0.333,0,0,NA,7.2,3.6,10.8,3.6,0,0,18,14.4
Career,NA,,NBA,,4,NA,10,7.2,21.6,0.333,0,0,NA,7.2,3.6,10.8,3.6,0,0,18,14.4
