Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,23,DET,NBA,SG,60,NA,811,5.8,16.5,0.353,2.8,3.9,0.713,4.2,2.6,4.1,14.4
1964-65,24,DET,NBA,PG,76,NA,2074,7.6,17.3,0.442,2.9,3.9,0.744,4.5,2.7,3.5,18.1
1965-66,25,DET,NBA,PG,80,NA,2788,8.2,18.3,0.447,3.8,5.2,0.741,3.9,2.9,2.6,20.2
1966-67,26,DET,NBA,SG,81,NA,2419,8.7,20.3,0.427,3.9,5,0.772,4.4,2.7,3.2,21.2
1967-68,27,DET,NBA,SG,76,NA,2303,8.8,18.4,0.475,4.4,5.8,0.764,4.1,3.4,3.1,21.9
1968-69,28,DET,NBA,SG,80,NA,2252,7,15.7,0.449,2.9,4.4,0.667,4.5,2.9,3.2,17
1969-70,29,TOT,NBA,SG,47,NA,1295,6.6,15,0.44,3.7,4.9,0.76,4.9,2.4,3,16.9
1969-70,29,DET,NBA,SG,44,NA,1243,6.7,15.4,0.435,3.8,4.9,0.765,5,2.4,2.9,17.1
1969-70,29,BAL,NBA,SG,3,NA,52,4.8,6.9,0.7,2.1,3.5,0.6,2.8,2.8,5.5,11.8
1970-71,30,BAL,NBA,SG,63,NA,1541,5.9,13.8,0.426,2.8,3.4,0.803,3.9,2.6,2.8,14.5
1971-72,31,NYK,NBA,SG,42,NA,198,4.2,11.6,0.359,2.9,3.3,0.889,2.9,3.1,8.4,11.3
Career,NA,,NBA,,605,NA,15681,7.6,17.2,0.44,3.5,4.7,0.747,4.3,2.8,3.2,18.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,DET,NBA,,497,NA,13890,7.8,17.7,0.441,3.6,4.8,0.742,4.3,2.8,3.1,19.2
2 seasons,NA,BAL,NBA,,66,NA,1593,5.9,13.6,0.431,2.7,3.4,0.796,3.9,2.6,2.9,14.4
1 season,NA,NYK,NBA,,42,NA,198,4.2,11.6,0.359,2.9,3.3,0.889,2.9,3.1,8.4,11.3
