,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1988-89,20,FAYETVILST,27,662,131,255,14,40,93,116,,80,58,,,,,369,.514,.350,.802,24.5,13.7,3.0,2.1
1989-90,21,FAYETVILST,27,800,125,235,17,40,83,106,,140,125,,,,,350,.532,.425,.783,29.6,13.0,5.2,4.6
1990-91,22,FAYETVILST,24,643,117,233,44,107,115,152,,86,113,,,,,393,.502,.411,.757,26.8,16.4,3.6,4.7
Career,,,78,2105,373,723,75,187,291,374,,306,296,,,,,1112,.516,.401,.778,27.0,14.3,3.9,3.8
