,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,32,ORL,NBA,PG,75,2767,.412,16.9,.598,.160,.068,.128,.243,.402,.451,.544,.397,.383,.440,.355,.315,.003,3,.734,.151,.361,0,0
2001-02,33,ORL,NBA,PG,82,2730,.419,17.0,.519,.184,.063,.101,.170,.481,.484,.638,.308,.440,.411,.349,.433,.012,10,.820,.274,.413,0,0
2002-03,34,ORL,NBA,PG,82,2350,.409,16.5,.639,.202,.039,.107,.291,.361,.450,.538,.240,.391,.439,.336,.432,.006,4,.769,.302,.314,5,0
2003-04,35,NOH,NBA,PG,79,2247,.395,18.6,.417,.174,.027,.056,.160,.583,.508,.625,.250,.488,.432,.315,.506,.005,4,.756,.203,.310,4,1
2004-05,36,TOT,NBA,PG,66,988,.321,17.2,.599,.188,.043,.087,.282,.401,.367,.462,.167,.250,.372,.252,.393,.004,1,.821,.225,.280,2,0
2004-05,36,NOH,NBA,PG,14,412,.333,18.3,.560,.157,.019,.082,.302,.440,.404,.480,.000,.385,.396,.243,.528,.006,1,.765,.186,.231,0,0
2004-05,36,DAL,NBA,PG,52,576,.305,15.8,.653,.229,.076,.093,.254,.347,.325,.444,.222,.091,.333,.268,.200,.000,0,.909,.293,.333,2,0
2005-06,37,DAL,NBA,PG,62,622,.336,16.4,.625,.227,.070,.047,.281,.375,.400,.483,.444,.333,.333,.229,.375,.000,0,.818,.333,.438,2,0
2006-07,38,IND,NBA,PG,81,1275,.414,19.5,.432,.154,.053,.053,.172,.568,.515,.707,.250,.400,.462,.336,.452,.000,0,.736,.271,.328,6,1
2007-08,39,NJN,NBA,PG,50,549,.364,23.1,.373,.100,.018,.055,.200,.627,.415,.364,.500,.667,.364,.333,.412,.000,0,.957,.246,.529,6,0
Career,,,NBA,,577,13528,.400,17.6,.536,.176,.051,.092,.217,.464,.461,.579,.317,.405,.424,.330,.410,.005,22,.776,.233,.357,25,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,239,7847,.414,16.8,.582,.179,.059,.114,.231,.418,.460,.575,.338,.402,.433,.348,.385,.007,17,.775,.232,.371,5,0
2 seasons,,DAL,NBA,,114,1198,.321,16.1,.638,.228,.073,.069,.268,.362,.363,.464,.333,.176,.333,.247,.298,.000,0,.864,.315,.393,4,0
2 seasons,,NOH,NBA,,93,2659,.384,18.6,.442,.171,.026,.060,.185,.558,.485,.601,.217,.463,.422,.305,.510,.006,5,.757,.200,.300,4,1
1 season,,IND,NBA,,81,1275,.414,19.5,.432,.154,.053,.053,.172,.568,.515,.707,.250,.400,.462,.336,.452,.000,0,.736,.271,.328,6,1
1 season,,NJN,NBA,,50,549,.364,23.1,.373,.100,.018,.055,.200,.627,.415,.364,.500,.667,.364,.333,.412,.000,0,.957,.246,.529,6,0
