,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,ORL,NBA,PG,4,167,79%,21%,,,,-8.4,-2.3,9,2,2,0,2,0,42,0,2
2001-02,33,ORL,NBA,PG,4,158,100%,,,,,-4.5,+2.7,3,3,1,0,2,0,28,1,1
2002-03,34,ORL,NBA,PG,7,226,62%,39%,,,,-4.1,+13.3,9,3,2,3,6,0,59,1,4
2003-04,35,NOH,NBA,PG,7,150,100%,,,,,-7.7,-7.5,5,6,2,1,1,0,36,0,3
2004-05,36,DAL,NBA,PG,9,66,100%,,,,,+13.0,+16.9,0,0,3,1,0,0,20,0,1
2005-06,37,DAL,NBA,PG,11,47,100%,,,,,-10.2,-15.2,0,1,4,0,1,2,4,0,1
Career,,,NBA,,42,814,85%,15%,,,,-4.7,+2.9,26,15,14,5,12,2,189,2,12
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,20,113,100%,,,,,+3.4,+3.5,0,1,7,1,1,2,24,0,2
3 seasons,,ORL,NBA,,15,551,78%,22%,,,,-5.5,+5.5,21,8,5,3,10,0,129,2,7
1 season,,NOH,NBA,,7,150,100%,,,,,-7.7,-7.5,5,6,2,1,1,0,36,0,3
