,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1967-68,28,DET,NBA,,0,0,0,0,1,1,0,0
Career,,,,,0,0,0,0,1,1,0,0
