Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,24,LAL,NBA,SG,3,NA,3.3,0.7,1.7,0.4,NA,NA,NA,0.7,1.7,0.4,0.4,0,0,NA,NA,NA,0.3,0,NA,0.3,1.3
Career,NA,,NBA,,3,NA,3.3,0.7,1.7,0.4,NA,NA,NA,0.7,1.7,0.4,0.4,0,0,NA,NA,NA,0.3,0,NA,0.3,1.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,3,NA,3.3,0.7,1.7,0.4,NA,NA,NA,0.7,1.7,0.4,0.4,0,0,NA,NA,NA,0.3,0,NA,0.3,1.3
