Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,22,SAC,NBA,PG,61,60,2170,331,694,0.477,12,39,0.308,319,655,0.487,0.486,167,204,0.819,40,98,138,434,92,8,184,140,841
1988-89,23,SAC,NBA,PG,81,81,3145,547,1183,0.462,46,128,0.359,501,1055,0.475,0.482,263,357,0.737,49,177,226,621,102,7,249,173,1403
1989-90,24,TOT,NBA,PG,79,51,2421,378,811,0.466,26,83,0.313,352,728,0.484,0.482,161,196,0.821,18,139,157,445,79,8,169,143,943
1989-90,24,SAC,NBA,PG,46,46,1747,280,607,0.461,22,59,0.373,258,548,0.471,0.479,106,131,0.809,11,109,120,303,57,7,122,98,688
1989-90,24,ATL,NBA,PG,33,5,674,98,204,0.48,4,24,0.167,94,180,0.522,0.49,55,65,0.846,7,30,37,142,22,1,47,45,255
1990-91,25,HOU,NBA,PG,78,78,2699,522,1003,0.52,49,135,0.363,473,868,0.545,0.545,287,340,0.844,36,127,163,554,106,11,237,131,1380
1991-92,26,HOU,NBA,PG,81,80,2735,432,910,0.475,54,137,0.394,378,773,0.489,0.504,219,253,0.866,34,143,177,562,104,7,227,112,1137
1992-93,27,HOU,NBA,PG,82,82,2422,387,744,0.52,96,219,0.438,291,525,0.554,0.585,195,222,0.878,28,132,160,446,80,7,163,110,1065
1993-94,28,HOU,NBA,PG,78,78,2209,341,711,0.48,89,220,0.405,252,491,0.513,0.542,135,155,0.871,24,114,138,327,59,4,126,121,906
1994-95,29,HOU,NBA,PG,81,81,2030,287,593,0.484,142,331,0.429,145,262,0.553,0.604,126,148,0.851,27,128,155,323,71,10,123,109,842
1995-96,30,HOU,NBA,PG,68,56,1617,201,464,0.433,91,238,0.382,110,226,0.487,0.531,87,106,0.821,21,75,96,245,47,3,100,116,580
1996-97,31,TOT,NBA,PG,48,3,765,101,239,0.423,59,135,0.437,42,104,0.404,0.546,39,45,0.867,4,40,44,116,19,0,71,30,300
1996-97,31,DET,NBA,PG,9,0,64,8,20,0.4,5,10,0.5,3,10,0.3,0.525,2,2,1,0,5,5,10,1,0,3,2,23
1996-97,31,ORL,NBA,PG,6,0,47,6,13,0.462,3,5,0.6,3,8,0.375,0.577,2,2,1,1,1,2,4,0,0,6,3,17
1996-97,31,DEN,NBA,PG,33,3,654,87,206,0.422,51,120,0.425,36,86,0.419,0.546,35,41,0.854,3,34,37,102,18,0,62,25,260
Career,NA,,NBA,,737,650,22213,3527,7352,0.48,664,1665,0.399,2863,5687,0.503,0.525,1679,2026,0.829,281,1173,1454,4073,759,65,1649,1185,9397
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,HOU,NBA,,468,455,13712,2170,4425,0.49,521,1280,0.407,1649,3145,0.524,0.549,1049,1224,0.857,170,719,889,2457,467,42,976,699,5910
3 seasons,NA,SAC,NBA,,188,187,7062,1158,2484,0.466,80,226,0.354,1078,2258,0.477,0.482,536,692,0.775,100,384,484,1358,251,22,555,411,2932
1 season,NA,ATL,NBA,,33,5,674,98,204,0.48,4,24,0.167,94,180,0.522,0.49,55,65,0.846,7,30,37,142,22,1,47,45,255
1 season,NA,DEN,NBA,,33,3,654,87,206,0.422,51,120,0.425,36,86,0.419,0.546,35,41,0.854,3,34,37,102,18,0,62,25,260
1 season,NA,DET,NBA,,9,0,64,8,20,0.4,5,10,0.5,3,10,0.3,0.525,2,2,1,0,5,5,10,1,0,3,2,23
1 season,NA,ORL,NBA,,6,0,47,6,13,0.462,3,5,0.6,3,8,0.375,0.577,2,2,1,1,1,2,4,0,0,6,3,17
