,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,18,TNTECH,30,,95,248,38,91,59,82,,88,49,17,7,76,,287,.383,.418,.720,,9.6,2.9,1.6
2009-10,19,TNTECH,32,1003,170,385,37,121,114,151,37,125,66,23,4,90,75,491,.442,.306,.755,31.3,15.3,3.9,2.1
2010-11,20,TNTECH,33,966,202,423,37,111,119,162,18,148,58,34,6,107,72,560,.478,.333,.735,29.3,17.0,4.5,1.8
2011-12,21,TNTECH,33,1139,239,538,79,190,124,172,30,173,76,28,7,108,71,681,.444,.416,.721,34.5,20.6,5.2,2.3
Career,,,128,3108,706,1594,191,513,416,567,85,534,249,102,24,381,218,2019,.443,.372,.734,31.7,15.8,4.2,1.9
