,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,18,TEXASAM,33,815,62,166,13,49,45,75,25,107,112,61,15,75,93,182,.373,.265,.600,24.7,5.5,3.2,3.4
2013-14,19,TEXASAM,34,1013,103,224,24,72,76,111,15,122,170,69,28,84,91,306,.460,.333,.685,29.8,9.0,3.6,5.0
2014-15,20,TEXASAM,33,1038,106,229,26,71,63,92,24,150,182,69,2,100,67,301,.463,.366,.685,31.5,9.1,4.5,5.5
2015-16,21,TEXASAM,37,1067,111,221,28,76,51,65,40,134,185,77,14,87,92,301,.502,.368,.785,28.8,8.1,3.6,5.0
Career,,,137,3933,382,840,91,268,235,343,104,513,649,276,59,346,343,1090,.455,.340,.685,28.7,8.0,3.7,4.7
