Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,19,SAA,ABA,PF,7,NA,73,3.2,9.7,0.333,0,0,NA,3.2,9.7,0.333,1.9,3.9,0.5,4.5,9.7,14.2,1.9,1.9,1.3,2.6,9.7,8.4,NA,84,101
1976-77,20,SAS,NBA,PF,2,NA,42,5.2,9.4,0.556,NA,NA,NA,5.2,9.4,0.556,3.1,6.3,0.5,2.1,5.2,7.3,2.1,0,1,NA,8.4,13.6,NA,NA,103
1977-78,21,SAS,NBA,PF,6,NA,152,7.6,15.6,0.49,NA,NA,NA,7.6,15.6,0.49,4,4.6,0.867,2.7,6.4,9.2,4.3,1.8,1.8,2.4,7,19.2,NA,112,103
1978-79,22,SAS,NBA,PF,14,NA,359,5.2,13.1,0.398,NA,NA,NA,5.2,13.1,0.398,3.7,4.7,0.784,1.5,7.3,8.8,4.2,1.5,0.6,3.7,6.8,14.1,NA,90,104
1979-80,23,SAS,NBA,SF,3,NA,97,6.6,11.7,0.565,0,0,NA,6.6,11.7,0.565,1.5,2,0.75,2.5,8.7,11.2,5.6,1,0.5,1.5,7.1,14.8,NA,122,114
1980-81,24,SAS,NBA,SF,7,NA,254,11.3,20.5,0.552,0.2,0.6,0.333,11.1,19.9,0.559,4.1,4.9,0.84,2.1,5.8,8,5.8,0.8,0,3.3,6,26.9,NA,118,115
1981-82,25,SAS,NBA,PF,9,NA,328,7.6,17.2,0.442,0,0.1,0,7.6,17.1,0.445,3.7,4.5,0.839,2.9,5.5,8.3,4.6,1.3,0.9,3.9,5.6,19,NA,98,110
1983-84,27,KCK,NBA,PF,3,NA,60,4.8,12,0.4,0,0,NA,4.8,12,0.4,6.4,11.2,0.571,3.2,8.8,12,4.8,0,0,3.2,4.8,16.1,NA,97,113
1985-86,29,SAC,NBA,PF,3,3,74,2.1,6.2,0.333,0,0,NA,2.1,6.2,0.333,6.2,8.3,0.75,2.8,6.2,9,2.1,1.4,0.7,4.8,6.2,10.3,NA,86,117
Career,NA,,TOT,,54,3,1439,6.9,14.8,0.464,0.1,0.2,0.25,6.8,14.7,0.466,3.8,4.9,0.767,2.4,6.7,9.1,4.4,1.3,0.7,3.3,6.5,17.6,NA,102,109
,NA,,NBA,,47,3,1366,7.1,15.1,0.469,0.1,0.2,0.25,7,15,0.471,3.9,5,0.778,2.3,6.5,8.8,4.5,1.2,0.7,3.3,6.3,18.1,NA,103,109
,NA,,ABA,,7,NA,73,3.2,9.7,0.333,0,0,NA,3.2,9.7,0.333,1.9,3.9,0.5,4.5,9.7,14.2,1.9,1.9,1.3,2.6,9.7,8.4,NA,84,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"SAA,SAS",ABA,,48,NA,1305,7.2,15.4,0.469,0.1,0.3,0.25,7.2,15.2,0.472,3.5,4.5,0.79,2.4,6.6,9,4.5,1.3,0.8,3.2,6.6,18,NA,103,108
2 seasons,NA,"KCK,SAC",NBA,,6,3,134,3.3,8.9,0.375,0,0,NA,3.3,8.9,0.375,6.3,9.6,0.654,3,7.4,10.4,3.3,0.7,0.4,4.1,5.6,13,NA,92,115
