,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,ORL,NBA,SF,4,117,,,14%,82%,4%,-10.4,-5.0,0,1,3,1,1,0,6,0,3
2001-02,25,ORL,NBA,PF,4,147,,,,95%,5%,-4.8,-0.4,1,1,8,0,0,0,18,0,0
2002-03,26,ORL,NBA,PF,7,163,,,8%,73%,19%,-16.2,-15.2,2,2,12,1,2,0,10,2,2
2007-08,31,ORL,NBA,PF,2,6,,,51%,49%,,+54.5,+53.1,0,0,0,0,0,0,0,0,0
Career,,,NBA,,17,433,,,8%,83%,10%,-9.8,-6.5,3,4,23,2,3,0,34,2,5
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,ORL,NBA,,17,433,,,8%,83%,10%,-9.8,-6.5,3,4,23,2,3,0,34,2,5
