,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,ORL,NBA,SF,76,1579,,,34%,65%,1%,-1.6,-4.3,20,18,109,18,40,0,116,11,22
2001-02,25,ORL,NBA,PF,80,2406,,,1%,80%,19%,+4.3,+6.4,26,19,110,16,17,0,239,3,19
2002-03,26,ORL,NBA,PF,81,2584,,,2%,89%,10%,+1.6,+4.6,36,16,106,13,28,0,277,7,15
2003-04,27,ORL,NBA,PF,2,22,,,57%,40%,3%,-46.8,-39.1,0,0,1,0,0,0,3,0,0
2004-05,28,ORL,NBA,PF,71,955,,,5%,92%,4%,-7.6,-6.5,14,3,43,9,10,0,69,2,14
2005-06,29,ORL,NBA,PF,57,938,,,,97%,3%,-2.7,-2.0,17,7,50,11,8,8,87,2,5
2006-07,30,ORL,NBA,PF,33,277,,,,82%,18%,-0.6,-1.7,5,0,20,5,7,1,33,0,4
2007-08,31,ORL,NBA,PF,31,284,,,43%,56%,2%,+0.7,-5.5,5,2,19,4,2,7,32,0,3
Career,,,NBA,,431,9045,,,9%,82%,9%,+0.1,+1.0,123,65,458,76,112,16,856,25,82
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,ORL,NBA,,431,9045,,,9%,82%,9%,+0.1,+1.0,123,65,458,76,112,16,856,25,82
