,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,24,BOS,NBA,C,23,270,.493,2.6,1.000,.726,.205,.068,.000,.000,.493,.604,.200,.200,,,.667,.123,9,,,,0,0
2008-09,25,BOS,NBA,PF,2,24,.429,2.9,1.000,.857,.000,.143,.000,.000,.429,.500,,.000,,,.333,.000,0,,,,0,0
2009-10,26,CLE,NBA,SF,3,9,.250,7.5,1.000,.500,.000,.500,.000,.000,.250,.500,,.000,,,1.000,.000,0,,,,0,0
2010-11,27,MEM,NBA,C,4,14,.250,9.5,1.000,.375,.125,.125,.375,.000,.250,.333,.000,.000,.333,,1.000,.000,0,,,,0,0
Career,,,NBA,,32,317,.457,3.4,1.000,.696,.174,.098,.033,.000,.457,.578,.188,.111,.333,,.667,.098,9,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,25,294,.488,2.6,1.000,.738,.188,.075,.000,.000,.488,.593,.200,.167,,,.641,.113,9,,,,0,0
1 season,,MEM,NBA,,4,14,.250,9.5,1.000,.375,.125,.125,.375,.000,.250,.333,.000,.000,.333,,1.000,.000,0,,,,0,0
1 season,,CLE,NBA,,3,9,.250,7.5,1.000,.500,.000,.500,.000,.000,.250,.500,,.000,,,1.000,.000,0,,,,0,0
