,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,23,BOS,NBA,C,63,720,.446,4.9,.989,.571,.271,.073,.073,.011,.451,.495,.417,.462,.231,.000,.354,.090,15,,.000,,0,0
2007-08,24,BOS,NBA,C,56,809,.572,3.3,.996,.732,.156,.045,.063,.004,.575,.640,.452,.083,.471,.000,.675,.175,42,,.000,,0,0
2008-09,25,BOS,NBA,PF,70,1227,.524,2.5,1.000,.725,.237,.021,.018,.000,.524,.620,.288,.286,.000,,.559,.142,47,,,,0,0
2009-10,26,CLE,NBA,SF,20,236,.429,3.2,1.000,.714,.204,.061,.020,.000,.429,.486,.300,.333,.000,,.571,.020,1,,,,0,0
2010-11,27,TOT,NBA,C-PF,30,328,.496,6.3,.983,.487,.303,.067,.126,.017,.504,.569,.444,.375,.467,.000,.661,.067,7,,.000,,0,0
2010-11,27,CLE,NBA,PF,14,187,.492,5.3,1.000,.593,.203,.068,.136,.000,.492,.543,.500,.500,.250,,.759,.119,6,,,,0,0
2010-11,27,MEM,NBA,C,16,141,.500,7.3,.967,.383,.400,.067,.117,.033,.517,.609,.417,.250,.714,.000,.567,.017,1,,.000,,0,0
Career,,,NBA,,239,3320,.515,3.7,.995,.668,.227,.045,.055,.005,.517,.594,.375,.302,.346,.000,.576,.126,112,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,189,2756,.523,3.3,.996,.693,.217,.041,.046,.004,.525,.604,.365,.281,.306,.000,.563,.142,104,,.000,,0,0
2 seasons,,CLE,NBA,,34,423,.463,4.3,1.000,.648,.204,.065,.083,.000,.463,.514,.409,.429,.222,,.680,.074,7,,,,0,0
1 season,,MEM,NBA,,16,141,.500,7.3,.967,.383,.400,.067,.117,.033,.517,.609,.417,.250,.714,.000,.567,.017,1,,.000,,0,0
