Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,31,BOS,NBA,C,8,NA,46,8.1,18.3,0.444,1,1,1,5.1,5.1,10.2,3.1,1,0,9.2,17.3,NA,NA,95
1974-75,32,BOS,NBA,C,7,NA,25,5.5,12.8,0.429,5.5,9.2,0.6,5.5,5.5,11,7.3,0,0,3.7,16.5,NA,NA,106
Career,NA,,NBA,,15,NA,71,7.2,16.4,0.458,2.6,3.9,0.667,5.2,5.2,10.5,4.6,0.7,0,7.2,17,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,15,NA,71,7.2,16.4,0.482,2.6,3.9,0.667,5.2,5.2,10.5,4.6,0.7,0,7.2,17,NA,NA,99
1 season,NA,SDR,NBA,,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
