Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,25,PHW,NBA,SG,48,NA,28.9,2.6,7.5,0.353,2,2.9,0.695,4.9,3.6,2.9,7.3
1955-56,26,PHW,NBA,PG,72,NA,20.1,1.8,3.7,0.475,1.2,1.9,0.633,3.7,2.8,2,4.7
1956-57,27,PHW,NBA,PG,71,NA,16.2,1.9,4.3,0.444,0.8,1.4,0.539,3.5,1.9,1.5,4.5
1957-58,28,PHW,NBA,PG,67,NA,15.6,1.7,4.6,0.36,1,1.6,0.667,3.2,1.9,1.7,4.4
1958-59,29,TOT,NBA,PG,57,NA,12.2,1.6,3.8,0.428,1.4,1.9,0.764,2.8,1.2,1.7,4.6
1958-59,29,PHW,NBA,PG,23,NA,12.3,1.6,3.3,0.48,1,1.4,0.697,2.6,1.4,1.3,4.1
1958-59,29,SYR,NBA,PG,34,NA,12.1,1.6,4.1,0.4,1.7,2.1,0.795,2.9,1.1,1.9,5
Career,NA,,NBA,,315,NA,18.2,1.9,4.6,0.407,1.2,1.9,0.661,3.6,2.3,1.9,5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,281,NA,18.9,1.9,4.7,0.407,1.2,1.9,0.642,3.6,2.4,1.9,5
1 season,NA,SYR,NBA,,34,NA,12.1,1.6,4.1,0.4,1.7,2.1,0.795,2.9,1.1,1.9,5
