,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,26,PHW,NBA,,3,9,4,6,7,5,3,10
1956-57,27,PHW,NBA,,5,13,5,10,9,8,3,13
1957-58,28,PHW,NBA,,5,9,3,4,5,2,5,12
1958-59,29,TOT,NBA,,1,,2,2,,,5,4
1958-59,29,SYR,NBA,,1,,2,2,,,5,4
Career,,,,,5,,5,10,,,5,13
3 Seasons,,PHW,NBA,,5,13,5,10,9,8,5,13
1 Season,,SYR,NBA,,1,,2,2,,,5,4
