Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,25,PHW,NBA,SG,48,NA,1387,3.3,9.3,0.353,2.5,3.7,0.695,6.1,4.5,3.7,9.1
1955-56,26,PHW,NBA,PG,72,NA,1444,3.1,6.6,0.475,2.2,3.5,0.633,6.6,5.1,3.6,8.5
1956-57,27,PHW,NBA,PG,71,NA,1147,4.2,9.5,0.444,1.7,3.2,0.539,7.9,4.3,3.4,10.1
1957-58,28,PHW,NBA,PG,67,NA,1048,3.8,10.7,0.36,2.4,3.6,0.667,7.4,4.4,3.9,10.1
1958-59,29,TOT,NBA,PG,57,NA,694,4.8,11.2,0.428,4.2,5.5,0.764,8.3,3.5,4.9,13.7
1958-59,29,PHW,NBA,PG,23,NA,284,4.6,9.5,0.48,2.9,4.2,0.697,7.6,4.1,3.9,12
1958-59,29,SYR,NBA,PG,34,NA,410,4.9,12.3,0.4,5.1,6.4,0.795,8.8,3.2,5.6,14.9
Career,NA,,NBA,,315,NA,5720,3.7,9.1,0.407,2.5,3.7,0.661,7.1,4.5,3.8,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,281,NA,5310,3.6,8.9,0.407,2.3,3.5,0.642,6.9,4.6,3.6,9.5
1 season,NA,SYR,NBA,,34,NA,410,4.9,12.3,0.4,5.1,6.4,0.795,8.8,3.2,5.6,14.9
