,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,LAC,NBA,SG,78,2677,14%,73%,12%,,,-9.8,+0.6,69,49,88,23,141,7,496,30,62
2009-10,21,LAC,NBA,SG,62,2229,3%,95%,2%,,,-5.4,+3.7,81,40,43,11,144,10,401,38,52
2010-11,22,LAC,NBA,SG,56,2112,4%,84%,12%,,,-0.3,+7.1,60,59,56,15,137,1,546,36,65
2011-12,23,NOH,NBA,PG,9,310,85%,15%,,,,+4.3,+9.6,11,12,11,1,25,0,67,9,8
2012-13,24,NOH,NBA,SG,42,1264,2%,92%,6%,,,-2.2,+3.6,54,44,26,7,102,1,310,19,36
2013-14,25,NOP,NBA,SG,64,2057,1%,96%,3%,,,-6.5,-8.2,51,56,59,12,95,4,442,19,64
2014-15,26,NOP,NBA,SG,61,2018,54%,44%,2%,,,+1.8,+0.9,62,35,77,10,52,7,507,12,41
2015-16,27,NOP,NBA,SG,45,1481,21%,64%,15%,,,-2.5,+2.2,30,27,53,3,47,3,271,13,30
2016-17,28,HOU,NBA,SG,75,2323,,68%,31%,1%,,+6.6,+1.0,54,38,74,6,77,4,448,22,48
2017-18,29,HOU,NBA,SG,69,2154,58%,42%,,,,+13.1,+9.9,53,45,51,9,114,4,383,29,49
2018-19,30,HOU,NBA,SG,68,2158,1%,52%,47%,,,+7.8,+6.1,38,30,75,7,67,3,318,16,68
2019-20,31,HOU,NBA,SG,34,972,10%,49%,34%,7%,,+1.2,-3.8,12,12,35,5,47,3,139,13,28
Career,,,NBA,,663,21755,17%,69%,14%,,,+0.3,+2.5,575,447,648,109,1048,47,4328,256,551
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,246,7607,18%,54%,27%,1%,,+8.1,+4.3,157,125,235,27,305,14,1288,80,193
5 seasons,,"NOH,NOP",NBA,,221,7130,24%,71%,5%,,,-2.1,-0.6,208,174,226,33,321,15,1597,72,179
3 seasons,,LAC,NBA,,196,7018,8%,83%,9%,,,-5.6,+3.5,210,148,187,49,422,18,1443,104,179
