Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,LAC,NBA,SG,78,2677,14.9,0.593,0.374,0.388,1.9,6.9,4.3,13.6,1.5,1,13.5,20.7,NA,3.9,0.7,4.6,0.082,NA,0.6,-1,-0.4,1
2009-10,21,LAC,NBA,SG,62,2229,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,NA,2.3,0.9,3.2,0.069,NA,0.1,-1,-0.9,0.6
2010-11,22,LAC,NBA,SG,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,NA,4.2,1.1,5.3,0.12,NA,3,-1,2,2.2
2011-12,23,NOH,NBA,PG,9,310,19.2,0.549,0.286,0.464,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,NA,0.5,0.3,0.7,0.115,NA,2.1,-0.3,1.8,0.3
2012-13,24,NOH,NBA,SG,42,1264,15.4,0.523,0.296,0.38,0.9,6.4,3.6,19.3,1.9,0.5,14.6,29.4,NA,0.8,0.3,1.1,0.042,NA,0.6,-1.9,-1.3,0.2
2013-14,25,NOP,NBA,SG,64,2057,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,NA,2,0.5,2.5,0.058,NA,1,-1.4,-0.5,0.8
2014-15,26,NOP,NBA,SG,61,2018,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14,19.8,NA,2.2,0.7,2.9,0.069,NA,0.2,-1.2,-1,0.5
2015-16,27,NOP,NBA,SG,45,1481,13.5,0.565,0.533,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,NA,1.7,0.4,2.1,0.069,NA,0.9,-1,-0.1,0.7
2016-17,28,HOU,NBA,SG,75,2323,13.2,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1,1.4,10,22.1,NA,2.5,1.4,3.8,0.079,NA,1.3,-1.4,-0.1,1.1
2017-18,29,HOU,NBA,SG,69,2154,15.2,0.578,0.627,0.248,1.3,7.5,4.4,11.7,1,1.1,10.8,24.7,NA,2.9,1.8,4.7,0.105,NA,2,-1.6,0.4,1.3
2018-19,30,HOU,NBA,SG,68,2158,12.2,0.549,0.64,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22,NA,1.7,1,2.6,0.059,NA,0.5,-1.8,-1.3,0.4
2019-20,31,HOU,NBA,SG,34,972,10.5,0.511,0.658,0.235,0.9,6.2,3.5,7.8,1.1,1.1,6.9,22.1,NA,0.2,0.5,0.7,0.037,NA,-1.6,-2,-3.6,-0.4
Career,NA,,NBA,,663,21755,14.3,0.558,0.477,0.277,1.4,7.2,4.3,14.3,1.4,0.8,11.7,22.8,NA,24.8,9.6,34.3,0.076,NA,0.9,-1.3,-0.4,8.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,246,7607,13.1,0.555,0.642,0.2,1.1,7.3,4.2,10.7,1,1.2,9.3,22.8,NA,7.2,4.7,11.9,0.075,NA,0.9,-1.6,-0.7,2.4
5 seasons,NA,"NOH,NOP",NBA,,221,7130,14.2,0.542,0.388,0.276,1.3,7.3,4.2,16.7,1.6,0.6,13.1,23,NA,7.1,2.2,9.4,0.063,NA,0.7,-1.3,-0.6,2.5
3 seasons,NA,LAC,NBA,,196,7018,15.7,0.577,0.36,0.379,1.9,6.9,4.3,15.8,1.6,0.7,13,22.7,NA,10.4,2.6,13.1,0.089,NA,1.2,-1,0.2,3.8
