,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,26,NOP,NBA,SG,4,143,.438,18.2,.500,.078,.156,.094,.172,.500,.469,.400,.400,.500,.545,.406,.467,.000,0,.769,.094,.000,0,0
2016-17,28,HOU,NBA,SG,11,358,.421,16.5,.421,.264,.091,.033,.050,.579,.471,.500,.545,.250,.167,.386,.333,.008,1,.889,.129,.444,0,0
2017-18,29,HOU,NBA,SG,17,549,.380,17.4,.412,.176,.149,.054,.032,.588,.451,.667,.242,.583,.000,.331,.415,.009,2,.698,.123,.500,0,0
2018-19,30,HOU,NBA,SG,11,410,.447,18.6,.367,.220,.107,.027,.013,.633,.527,.667,.438,.000,.000,.400,.586,.007,1,.921,.074,.571,0,0
Career,,,NBA,,43,1460,.414,17.6,.412,.196,.126,.047,.047,.588,.476,.606,.357,.423,.269,.370,.450,.007,4,.818,.107,.457,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,39,1317,.411,17.5,.400,.211,.122,.041,.030,.600,.477,.615,.350,.400,.067,.366,.447,.008,4,.824,.108,.500,0,0
1 season,,NOP,NBA,,4,143,.438,18.2,.500,.078,.156,.094,.172,.500,.469,.400,.400,.500,.545,.406,.467,.000,0,.769,.094,.000,0,0
