Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,LAC,NBA,PF,21,0,258,6.9,14.8,0.465,0,0,NA,6.9,14.8,0.465,4.2,6.9,0.606,4.2,6.9,11,0.2,2.1,2.7,4,4.2,17.9,NA,93,107
1999-00,23,LAC,NBA,PF,33,9,775,4.5,8.8,0.507,0,0,NA,4.5,8.8,0.507,2.8,4.3,0.662,4.2,9.1,13.3,0.7,1.1,2.9,2.4,4.9,11.8,NA,104,108
2000-01,24,LAC,NBA,PF,39,23,584,5.9,14.8,0.398,0,0,NA,5.9,14.8,0.398,2.9,5.4,0.542,5,10.4,15.4,1.7,1.3,1,2.9,5.6,14.7,NA,90,103
2001-02,25,CLE,NBA,PF,65,8,1107,4.2,7.8,0.543,0,0,NA,4.2,7.8,0.543,2.3,3.8,0.608,4.5,9,13.5,0.8,1.2,2.9,2,6.2,10.8,NA,110,106
2002-03,26,PHI,NBA,PF,77,9,1381,6.9,12.6,0.55,0,0,NA,6.9,12.6,0.55,3.7,6.1,0.602,5.2,8.7,13.9,0.7,1.8,2,2.4,6.7,17.5,NA,112,101
2003-04,27,MIL,NBA,C,56,54,1577,8.5,17.1,0.497,0,0,NA,8.5,17.1,0.497,2.6,4.6,0.572,4,9.7,13.7,1.6,1,2,2.6,5.5,19.6,NA,101,103
2004-05,28,TOT,NBA,C-PF,49,23,941,5.7,11.2,0.507,0,0.1,0,5.7,11.1,0.51,1.4,3.8,0.357,5.8,9.4,15.3,2.3,1.7,2.7,2.2,5.6,12.7,NA,105,103
2004-05,28,PHI,NBA,PF,24,0,246,4.5,11.7,0.386,0,0.2,0,4.5,11.5,0.393,1,3.5,0.294,4.7,8,12.7,1,1,1.2,2.7,6,10.1,NA,81,105
2004-05,28,SAC,NBA,C,25,23,695,6.1,11,0.554,0,0,NA,6.1,11,0.554,1.5,3.9,0.377,6.2,9.9,16.2,2.8,1.9,3.2,2,5.4,13.7,NA,114,103
2005-06,29,TOT,NBA,PF-C,65,5,944,4.7,9.1,0.513,0,0,NA,4.7,9.1,0.513,1.5,3.2,0.482,4.3,8.6,12.9,1.7,1.4,2.4,2.6,6.8,10.8,NA,100,106
2005-06,29,SAC,NBA,PF,38,0,429,4.6,8.4,0.551,0,0,NA,4.6,8.4,0.551,1.5,3.3,0.444,3.7,8.6,12.3,2.1,1.3,2.4,2.2,6.6,10.7,NA,105,103
2005-06,29,POR,NBA,C,27,5,515,4.7,9.7,0.484,0,0,NA,4.7,9.7,0.484,1.6,3.1,0.517,4.9,8.6,13.5,1.4,1.5,2.4,2.9,6.9,11,NA,96,109
2006-07,30,MIL,NBA,PF,67,44,1523,4.2,8.6,0.49,0,0,NA,4.2,8.6,0.49,1.6,2.7,0.582,3.6,9.5,13.1,2,0.6,2.2,2.6,6.7,10,NA,99,110
2007-08,31,PHO,NBA,C,66,0,844,5.4,11.7,0.465,0.1,0.2,0.667,5.3,11.5,0.462,1.9,3.7,0.524,3.7,10.3,14,0.9,1.2,4.5,2.3,6.6,12.9,NA,97,103
2008-09,32,LAC,NBA,PF,51,21,843,5.7,12.7,0.449,0,0.1,0,5.7,12.6,0.453,1.9,2.9,0.638,4.5,8.1,12.6,1.7,1.1,3.2,2.7,5.8,13.2,NA,95,110
2009-10,33,LAC,NBA,PF,16,1,123,4.2,10.5,0.4,0,0,NA,4.2,10.5,0.4,2.5,3.4,0.75,3.8,7.6,11.4,0,1.3,1.7,3,8.4,11,NA,87,109
2010-11,34,MIL,NBA,C,2,0,6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,112
2011-12,35,MEM,NBA,C,1,0,4,0,13.2,0,0,0,NA,0,13.2,0,0,0,NA,0,0,0,0,0,0,0,13.2,0,NA,0,112
Career,NA,,NBA,,608,197,10910,5.7,11.6,0.494,0,0,0.333,5.7,11.5,0.494,2.3,4.1,0.566,4.4,9.2,13.6,1.4,1.2,2.5,2.5,6.1,13.8,NA,101,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAC,NBA,,160,54,2583,5.4,12.1,0.448,0,0,0,5.4,12,0.449,2.7,4.3,0.618,4.4,8.8,13.2,1.2,1.2,2.5,2.8,5.5,13.5,NA,95,107
3 seasons,NA,MIL,NBA,,125,98,3106,6.4,12.9,0.495,0,0,NA,6.4,12.9,0.495,2.1,3.6,0.576,3.8,9.6,13.4,1.8,0.8,2.1,2.6,6.1,14.8,NA,100,106
2 seasons,NA,PHI,NBA,,101,9,1627,6.5,12.4,0.526,0,0,0,6.5,12.4,0.527,3.3,5.7,0.573,5.1,8.6,13.7,0.8,1.7,1.9,2.4,6.6,16.4,NA,107,101
1 season,NA,PHO,NBA,,66,0,844,5.4,11.7,0.465,0.1,0.2,0.667,5.3,11.5,0.462,1.9,3.7,0.524,3.7,10.3,14,0.9,1.2,4.5,2.3,6.6,12.9,NA,97,103
1 season,NA,CLE,NBA,,65,8,1107,4.2,7.8,0.543,0,0,NA,4.2,7.8,0.543,2.3,3.8,0.608,4.5,9,13.5,0.8,1.2,2.9,2,6.2,10.8,NA,110,106
2 seasons,NA,SAC,NBA,,63,23,1124,5.5,10,0.553,0,0,NA,5.5,10,0.553,1.5,3.7,0.4,5.3,9.5,14.7,2.5,1.7,2.9,2.1,5.9,12.5,NA,111,103
