,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,26,PHI,NBA,PF,8,38,,,,16%,84%,-18.9,-21.3,1,0,2,1,2,0,0,0,3
2003-04,27,MIL,NBA,C,5,94,,,,,100%,-13.9,+1.0,4,1,2,1,6,0,0,0,3
2004-05,28,SAC,NBA,C,4,47,,,,,100%,-11.3,-7.4,1,0,1,1,0,0,5,0,3
2007-08,31,PHO,NBA,C,4,21,,,,51%,49%,-43.1,-44.2,0,0,3,0,1,0,0,0,0
Career,,,NBA,,21,200,,,,8%,92%,-17.3,-10.0,6,1,8,3,9,0,5,0,9
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,8,38,,,,16%,84%,-18.9,-21.3,1,0,2,1,2,0,0,0,3
1 season,,MIL,NBA,,5,94,,,,,100%,-13.9,+1.0,4,1,2,1,6,0,0,0,3
1 season,,PHO,NBA,,4,21,,,,51%,49%,-43.1,-44.2,0,0,3,0,1,0,0,0,0
1 season,,SAC,NBA,,4,47,,,,,100%,-11.3,-7.4,1,0,1,1,0,0,5,0,3
