Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,23,NYK,NBA,PG,4,20,0.4,0.333,0,NA,NA,NA,11.7,NA,0,0,0,-0.08
Career,NA,,NBA,,4,20,0.4,0.333,0,NA,NA,NA,11.7,NA,0,0,0,-0.08
