,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1953-54,25,SYR,NBA,,4,14,6,7,,4,6,12
Career,,,,,4,14,6,7,,4,6,12
