Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1952-53,24,ROC,NBA,PG,3,66,14.9,0.497,0.7,NA,NA,NA,28.7,NA,0.2,0.1,0.3,0.197
1953-54,25,ROC,NBA,PG,6,197,14.5,0.425,0.362,NA,NA,NA,28.6,NA,0,0.1,0,0.008
1954-55,26,ROC,NBA,PG,3,109,19.6,0.479,0.667,NA,NA,NA,25.9,NA,0.2,0.2,0.4,0.186
1955-56,27,STL,NBA,PG,8,162,4.8,0.359,0.2,NA,NA,NA,17.5,NA,-0.2,0,-0.2,-0.065
1956-57,28,STL,NBA,SG,10,375,9.6,0.406,0.263,NA,NA,NA,23.9,NA,0,0.1,0.2,0.021
1957-58,29,STL,NBA,SG,11,332,9.9,0.432,0.295,NA,NA,NA,22,NA,0.3,0.1,0.4,0.051
1958-59,30,STL,NBA,SG,6,250,7,0.356,0.211,NA,NA,NA,18.8,NA,-0.4,0.2,-0.2,-0.033
1959-60,31,STL,NBA,PG,2,27,1.4,0.347,1,NA,NA,NA,14.8,NA,0,0,0,-0.03
Career,NA,,NBA,,49,1518,10.2,0.41,0.323,NA,NA,NA,22.8,NA,0,0.8,0.8,0.026
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,37,1146,8.2,0.393,0.257,NA,NA,NA,21.1,NA,-0.3,0.4,0.1,0.005
3 seasons,NA,ROC,NBA,,12,372,16.1,0.455,0.511,NA,NA,NA,27.8,NA,0.3,0.4,0.7,0.094
