Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,ROC,NBA,PG,3,NA,22,2.7,6.7,0.4,3.3,4.7,0.714,1.7,2,4.7,8.7
1953-54,25,ROC,NBA,PG,6,NA,32.8,4.5,11.5,0.391,2.3,4.2,0.56,4,4,2.5,11.3
1954-55,26,ROC,NBA,PG,3,NA,36.3,5.7,14,0.405,6,9.3,0.643,5.7,5,2.3,17.3
1955-56,27,STL,NBA,PG,8,NA,20.3,2.4,6.9,0.345,0.6,1.4,0.455,1.1,1.9,2.3,5.4
1956-57,28,STL,NBA,SG,10,NA,37.5,5.2,13.7,0.38,2,3.6,0.556,3.8,5.7,4.8,12.4
1957-58,29,STL,NBA,SG,11,NA,30.2,3.3,8,0.409,1.3,2.4,0.538,3.4,4.6,3.3,7.8
1958-59,30,STL,NBA,SG,6,NA,41.7,5,15,0.333,1.7,3.2,0.526,3,5.3,3.3,11.7
1959-60,31,STL,NBA,PG,2,NA,13.5,1,2,0.5,0,2,0,0.5,1.5,2.5,2
Career,NA,,NBA,,49,NA,31,3.9,10.3,0.378,1.9,3.3,0.558,3,4.1,3.3,9.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,37,NA,31,3.8,10.1,0.372,1.3,2.6,0.51,2.8,4.3,3.4,8.8
3 seasons,NA,ROC,NBA,,12,NA,31,4.3,10.9,0.397,3.5,5.6,0.627,3.8,3.8,3,12.2
