Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,ROC,NBA,PG,3,NA,66,4.4,10.9,0.4,5.5,7.6,0.714,2.7,3.3,7.6,14.2
1953-54,25,ROC,NBA,PG,6,NA,197,4.9,12.6,0.391,2.6,4.6,0.56,4.4,4.4,2.7,12.4
1954-55,26,ROC,NBA,PG,3,NA,109,5.6,13.9,0.405,5.9,9.2,0.643,5.6,5,2.3,17.2
1955-56,27,STL,NBA,PG,8,NA,162,4.2,12.2,0.345,1.1,2.4,0.455,2,3.3,4,9.6
1956-57,28,STL,NBA,SG,10,NA,375,5,13.2,0.38,1.9,3.5,0.556,3.6,5.5,4.6,11.9
1957-58,29,STL,NBA,SG,11,NA,332,3.9,9.5,0.409,1.5,2.8,0.538,4,5.5,3.9,9.3
1958-59,30,STL,NBA,SG,6,NA,250,4.3,13,0.333,1.4,2.7,0.526,2.6,4.6,2.9,10.1
1959-60,31,STL,NBA,PG,2,NA,27,2.7,5.3,0.5,0,5.3,0,1.3,4,6.7,5.3
Career,NA,,NBA,,49,NA,1518,4.5,12,0.378,2.2,3.9,0.558,3.5,4.8,3.9,11.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,37,NA,1146,4.4,11.7,0.372,1.5,3,0.51,3.2,5,4,10.3
3 seasons,NA,ROC,NBA,,12,NA,372,5,12.7,0.397,4.1,6.5,0.627,4.5,4.4,3.5,14.1
