Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1952-53,24,ROC,NBA,PG,70,1665,10,0.397,0.442,NA,NA,NA,NA,NA,-0.4,1.7,1.3,0.037
1953-54,25,ROC,NBA,PG,71,1891,14.9,0.431,0.438,NA,NA,NA,NA,NA,1.8,2.9,4.7,0.118
1954-55,26,ROC,NBA,PG,72,1807,11.1,0.393,0.312,NA,NA,NA,NA,NA,-1.2,1,-0.2,-0.006
1955-56,27,TOT,NBA,PG,70,1713,8.3,0.369,0.301,NA,NA,NA,NA,NA,-2.1,1.9,-0.2,-0.005
1955-56,27,ROC,NBA,,34,856,8.3,0.368,0.293,NA,NA,NA,NA,NA,-1.1,1.1,0,-0.001
1955-56,27,STL,NBA,PG,36,857,8.3,0.37,0.308,NA,NA,NA,NA,NA,-1.1,0.9,-0.2,-0.009
1956-57,28,STL,NBA,SG,72,2344,9.2,0.376,0.31,NA,NA,NA,NA,NA,-1.3,2.1,0.8,0.016
1957-58,29,STL,NBA,SG,72,2239,7.1,0.347,0.307,NA,NA,NA,NA,NA,-2.6,1.9,-0.7,-0.016
1958-59,30,STL,NBA,SG,72,2235,7.5,0.389,0.225,NA,NA,NA,NA,NA,-1,1.6,0.6,0.013
1959-60,31,STL,NBA,PG,25,334,6.4,0.388,0.312,NA,NA,NA,NA,NA,-0.2,0.2,0,0.006
Career,NA,,NBA,,524,14228,9.5,0.386,0.33,NA,NA,NA,NA,NA,-7.1,13.3,6.2,0.021
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,277,8009,7.9,0.371,0.286,NA,NA,NA,NA,NA,-6.2,6.7,0.5,0.003
4 seasons,NA,ROC,NBA,,247,6219,11.6,0.403,0.379,NA,NA,NA,NA,NA,-0.9,6.6,5.7,0.044
