Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,24,ROC,NBA,PG,70,NA,1665,3.8,11.5,0.33,3.4,5.1,0.657,4,4,5.5,11
1953-54,25,ROC,NBA,PG,71,NA,1891,4.8,13.2,0.362,4,5.8,0.696,4,4.5,4.2,13.5
1954-55,26,ROC,NBA,PG,72,NA,1807,5,14.4,0.348,2.8,4.5,0.636,4.2,4.9,3.6,12.9
1955-56,27,TOT,NBA,PG,70,NA,1713,4.2,12.9,0.328,2.3,3.9,0.595,3.8,4.7,3.6,10.8
1955-56,27,ROC,NBA,,34,NA,856,4.2,12.9,0.326,2.3,3.8,0.611,3.6,4.8,3.6,10.7
1955-56,27,STL,NBA,PG,36,NA,857,4.3,12.9,0.331,2.3,4,0.579,4,4.5,3.6,10.9
1956-57,28,STL,NBA,SG,72,NA,2344,3.7,11.1,0.33,2.2,3.5,0.631,3.4,5.6,3.3,9.5
1957-58,29,STL,NBA,SG,72,NA,2239,3.5,11.6,0.3,2.2,3.6,0.606,3.1,5.4,3,9.1
1958-59,30,STL,NBA,SG,72,NA,2235,4,11.1,0.358,1.5,2.5,0.615,2.6,4.8,3.6,9.5
1959-60,31,STL,NBA,PG,25,NA,334,3.6,10,0.355,1.7,3.1,0.552,2.6,5.3,4.5,8.8
Career,NA,,NBA,,524,NA,14228,4.1,12.1,0.337,2.5,4,0.637,3.5,4.9,3.8,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,STL,NBA,,277,NA,8009,3.8,11.4,0.33,2,3.3,0.61,3.1,5.2,3.3,9.5
4 seasons,NA,ROC,NBA,,247,NA,6219,4.5,13,0.345,3.3,4.9,0.66,4,4.5,4.3,12.3
