,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1975-76,19,DRAKE,27,639,88,215,,,41,60,,79,,,,,,217,.409,,.683,23.7,8.0,2.9,
1976-77,20,DRAKE,27,773,139,273,,,25,31,,129,,,,,,303,.509,,.806,28.6,11.2,4.8,
1977-78,21,DRAKE,28,902,163,310,,,99,125,,89,,,,,,425,.526,,.792,32.2,15.2,3.2,
1978-79,22,DRAKE,27,936,224,431,,,78,91,,128,,,,,,526,.520,,.857,34.7,19.5,4.7,
Career,,,109,3250,614,1229,,,243,307,,425,,,,,,1471,.500,,.792,29.8,13.5,3.9,
