,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1970-71,19,PRINCETON,24,,244,490,,,75,105,,124,,,,,,563,.498,,.714,,23.5,5.2,
1971-72,20,PRINCETON,27,,263,505,,,150,190,,181,,,,,,676,.521,,.789,,25.0,6.7,
Career,,,51,,507,995,,,225,295,,305,,,,,,1239,.510,,.763,,24.3,6.0,
