Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,21,NYA,ABA,PG,63,NA,2038,7,13.5,0.515,0.1,0.4,0.16,6.9,13.1,0.527,3,4,0.743,1.4,2.2,3.6,3.1,NA,NA,2.4,3.9,17
1973-74,22,NYA,ABA,PG,75,NA,2505,5.2,11,0.476,0.1,0.4,0.276,5.1,10.5,0.484,1.4,2.1,0.699,1.3,1.8,3.1,4.9,2.2,0.3,2.4,2.8,12
1974-75,23,NYA,ABA,PG,79,NA,2611,6.5,12.7,0.513,0.1,0.6,0.217,6.4,12.1,0.529,2.1,2.7,0.765,1.2,2,3.2,3.9,3,0.4,2.1,3,15.2
1975-76,24,NYA,ABA,PG,54,NA,1733,7.4,15,0.489,0.7,1.6,0.421,6.7,13.5,0.497,3.4,4.3,0.792,1.5,1.9,3.4,4.2,2.6,0.5,3.2,2.9,18.8
1976-77,25,KCK,NBA,PG,72,NA,2488,7.2,14.4,0.504,NA,NA,NA,7.2,14.4,0.504,3.3,4,0.818,1.3,2.2,3.4,4.6,2.9,0.2,NA,3,17.8
1977-78,26,DEN,NBA,PG,39,NA,1222,5.4,11.9,0.452,NA,NA,NA,5.4,11.9,0.452,2.6,3.4,0.765,0.9,2,2.9,3.9,2.1,0.3,2.3,3.5,13.3
1978-79,27,SDC,NBA,PG,20,NA,212,5.1,14.1,0.361,NA,NA,NA,5.1,14.1,0.361,2.7,3.1,0.889,2.2,2.2,4.4,3.4,4.1,0,2.9,5.8,12.9
1979-80,28,SDC,NBA,PG,78,NA,2754,5.5,11.7,0.467,1.2,3.1,0.377,4.3,8.6,0.5,1.7,2.1,0.802,1,1.5,2.5,4.4,1.9,0.3,1.8,3.2,13.8
1980-81,29,SDC,NBA,PG,80,NA,2312,4.8,9.2,0.525,0.7,1.8,0.383,4.1,7.4,0.559,2.3,2.9,0.789,0.9,1.4,2.4,6.9,1.8,0.4,1.7,3.3,12.6
1981-82,30,SDC,NBA,PG,41,40,1274,4.7,9.3,0.503,0.6,1.8,0.365,4,7.5,0.536,2.5,3.1,0.818,0.7,2,2.7,6.5,1.3,0.3,2.3,3.2,12.5
Career,NA,,TOT,,601,40,19149,6,12.2,0.493,0.5,1.4,0.356,5.6,11,0.507,2.4,3.1,0.78,1.2,1.9,3,4.7,2.3,0.3,2.2,3.2,14.8
,NA,,NBA,,330,40,10262,5.6,11.6,0.487,0.9,2.4,0.376,5.1,10.1,0.503,2.4,3,0.803,1,1.8,2.8,5.2,2.1,0.3,2,3.3,14.3
,NA,,ABA,,271,NA,8887,6.4,12.9,0.499,0.2,0.7,0.307,6.2,12.1,0.511,2.4,3.1,0.754,1.3,2,3.3,4.1,2.6,0.4,2.5,3.1,15.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYA,ABA,,271,NA,8887,6.4,12.9,0.499,0.2,0.7,0.307,6.2,12.1,0.511,2.4,3.1,0.754,1.3,2,3.3,4.1,2.6,0.4,2.5,3.1,15.4
4 seasons,NA,SDC,NBA,,219,40,6552,5.1,10.4,0.487,0.9,2.4,0.376,4.2,8.1,0.518,2.1,2.6,0.804,1,1.6,2.5,5.6,1.8,0.3,1.9,3.3,13.1
1 season,NA,KCK,NBA,,72,NA,2488,7.2,14.4,0.504,NA,NA,NA,7.2,14.4,0.504,3.3,4,0.818,1.3,2.2,3.4,4.6,2.9,0.2,NA,3,17.8
1 season,NA,DEN,NBA,,39,NA,1222,5.4,11.9,0.452,NA,NA,NA,5.4,11.9,0.452,2.6,3.4,0.765,0.9,2,2.9,3.9,2.1,0.3,2.3,3.5,13.3
