,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,MIL,NBA,PG,82,2002,100%,,,,,+4.7,+1.0,36,23,63,6,35,0,494,6,20
2001-02,31,LAL,NBA,PG,82,1616,100%,,,,,+3.9,-6.0,25,20,48,3,10,0,281,1,18
2002-03,32,TOR,NBA,PG,29,673,100%,,,,,-12.3,-6.8,22,22,12,6,18,0,159,4,7
2003-04,33,DET,NBA,SG,33,661,31%,67%,2%,,,+10.2,+4.5,24,8,13,0,3,0,182,1,5
2004-05,34,DET,NBA,SG,76,1144,39%,60%,1%,,,+1.1,-4.8,41,15,39,7,18,0,277,3,19
2005-06,35,DET,NBA,PG,30,353,100%,,,,,+6.4,-1.7,13,6,22,1,2,4,130,0,3
2006-07,36,DET,NBA,PG,52,745,100%,,,,,-2.8,-9.2,23,6,23,4,12,8,196,2,8
2007-08,37,DET,NBA,PG,24,215,100%,,,,,+6.4,-2.3,10,1,11,1,2,5,72,0,3
2008-09,38,CHI,NBA,PG,28,266,100%,,,,,-8.6,-9.0,10,3,9,2,2,1,82,1,3
2009-10,39,CHI,NBA,PG,13,122,33%,68%,,,,-5.9,-4.5,3,0,3,1,1,2,20,0,0
Career,,,NBA,,449,7797,84%,16%,,,,+1.8,-3.3,207,104,243,31,103,20,1893,18,86
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DET,NBA,,215,3118,63%,36%,1%,,,+3.1,-3.4,111,36,108,13,37,17,857,6,38
1 season,,LAL,NBA,,82,1616,100%,,,,,+3.9,-6.0,25,20,48,3,10,0,281,1,18
1 season,,MIL,NBA,,82,2002,100%,,,,,+4.7,+1.0,36,23,63,6,35,0,494,6,20
2 seasons,,CHI,NBA,,41,388,79%,21%,,,,-7.8,-7.6,13,3,12,3,3,3,102,1,3
1 season,,TOR,NBA,,29,673,100%,,,,,-12.3,-6.8,22,22,12,6,18,0,159,4,7
