Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1987-88,23,GSW,NBA,PG,67,62,2122,7.6,17.3,0.439,0.3,0.9,0.333,7.3,16.4,0.444,3.1,3.5,0.879,1.5,3.5,5.1,9.6,2.6,0.2,3.7,4.2,18.5,NA,102,113
1988-89,24,GSW,NBA,PG,79,79,2661,7.8,18.1,0.434,0.2,0.7,0.233,7.7,17.3,0.442,3.4,4.2,0.809,1.7,3.8,5.5,8.5,2.9,0.2,3.1,3.6,19.2,NA,105,108
1989-90,25,TOT,NBA,PG,79,19,1762,6.1,15.2,0.401,0.3,1,0.333,5.8,14.3,0.406,2.7,3.2,0.836,1.4,4.3,5.7,8,2.1,0.3,4.2,4,15.2,NA,92,112
1989-90,25,GSW,NBA,PG,51,4,891,5.5,14.6,0.375,0.1,0.5,0.1,5.4,14.1,0.385,2.7,3.2,0.841,1.6,4.1,5.6,8,2.4,0.3,4.1,3.9,13.7,NA,89,113
1989-90,25,LAC,NBA,PG,28,15,871,6.8,15.8,0.428,0.6,1.4,0.423,6.2,14.4,0.429,2.7,3.3,0.831,1.1,4.6,5.7,8.1,1.7,0.3,4.3,4.2,16.9,NA,96,110
1990-91,26,LAC,NBA,PG,69,26,1702,6.2,14.7,0.426,0.1,0.7,0.154,6.1,13.9,0.44,3.3,4.4,0.752,1.3,4.3,5.6,9,2.7,0.3,3.3,5.3,15.9,NA,102,107
1991-92,27,DEN,NBA,PG,78,67,2209,7.3,16.5,0.444,0.2,0.6,0.321,7.1,15.9,0.449,3.8,4.4,0.859,1.5,2.7,4.2,9.1,2.2,0.5,3.9,4.5,18.7,NA,105,111
1992-93,28,HOU,NBA,PG,66,4,1004,7.7,17.4,0.443,0.3,0.7,0.462,7.4,16.7,0.442,4.1,4.5,0.91,1.6,3.8,5.5,7,2,0.2,3.4,5.9,19.8,NA,105,108
1994-95,30,MIN,NBA,PG,73,58,1931,4.6,11.2,0.415,0.5,2,0.253,4.1,9.1,0.451,2.4,3,0.795,1.3,3.3,4.6,8.7,1.9,0.4,2.9,5,12.2,NA,103,114
Career,NA,,NBA,,511,315,13391,6.8,15.9,0.43,0.3,0.9,0.281,6.6,15,0.44,3.2,3.9,0.83,1.5,3.7,5.1,8.7,2.4,0.3,3.5,4.5,17.2,NA,102,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,197,145,5674,7.4,17.2,0.428,0.2,0.7,0.261,7.2,16.5,0.435,3.2,3.8,0.837,1.6,3.8,5.4,8.8,2.7,0.2,3.5,3.9,18.1,NA,102,111
2 seasons,NA,LAC,NBA,,97,41,2573,6.4,15.1,0.427,0.3,1,0.288,6.1,14.1,0.436,3.1,4,0.773,1.2,4.4,5.6,8.7,2.4,0.3,3.6,4.9,16.3,NA,100,108
1 season,NA,DEN,NBA,,78,67,2209,7.3,16.5,0.444,0.2,0.6,0.321,7.1,15.9,0.449,3.8,4.4,0.859,1.5,2.7,4.2,9.1,2.2,0.5,3.9,4.5,18.7,NA,105,111
1 season,NA,MIN,NBA,,73,58,1931,4.6,11.2,0.415,0.5,2,0.253,4.1,9.1,0.451,2.4,3,0.795,1.3,3.3,4.6,8.7,1.9,0.4,2.9,5,12.2,NA,103,114
1 season,NA,HOU,NBA,,66,4,1004,7.7,17.4,0.443,0.3,0.7,0.462,7.4,16.7,0.442,4.1,4.5,0.91,1.6,3.8,5.5,7,2,0.2,3.4,5.9,19.8,NA,105,108
