,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,PHI,NBA,SF,17,67,,,70%,30%,,-6.1,-8.3,4,3,0,2,3,0,4,1,0
2002-03,23,TOR,NBA,PF,5,115,,,79%,21%,,-3.3,+3.5,4,1,9,1,4,0,6,2,3
2003-04,24,NJN,NBA,PF,3,17,,,,100%,,-94.0,-97.2,0,0,0,1,1,0,0,0,3
2004-05,25,WAS,NBA,SF,14,152,,,62%,38%,,-0.6,-0.4,7,7,7,0,3,0,31,1,4
Career,,,NBA,,39,351,,,66%,34%,,-7.1,-5.3,15,11,16,4,11,0,41,4,10
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,17,67,,,70%,30%,,-6.1,-8.3,4,3,0,2,3,0,4,1,0
1 season,,WAS,NBA,,14,152,,,62%,38%,,-0.6,-0.4,7,7,7,0,3,0,31,1,4
1 season,,TOR,NBA,,5,115,,,79%,21%,,-3.3,+3.5,4,1,9,1,4,0,6,2,3
1 season,,NJN,NBA,,3,17,,,,100%,,-94.0,-97.2,0,0,0,1,1,0,0,0,3
