Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,22,NYK,NBA,C,1,0,14:00,4,8,0.5,0,0,NA,0,0,NA,1,3,1,0,0,2,1,8
Career,NA,,NBA,,1,0,14,4,8,0.5,0,0,NA,0,0,NA,1,3,1,0,0,2,1,8
