,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,22,IND,NBA,C,70,1009,,,,,100%,-2.7,-2.1,18,12,171,11,76,12,111,21,50
2009-10,23,IND,NBA,C,81,2035,,,,,100%,+0.4,+7.4,46,40,200,26,111,19,355,34,65
2010-11,24,IND,NBA,C,81,2244,,,,,100%,-1.4,+0.1,62,48,168,22,134,4,366,35,75
2011-12,25,IND,NBA,C,65,1937,,,,,100%,+5.1,+4.8,34,38,114,21,102,7,242,28,54
2012-13,26,IND,NBA,C,79,2269,,,,,100%,+9.3,+10.4,43,44,165,49,91,6,259,19,85
2013-14,27,IND,NBA,C,81,2409,,,,,100%,+7.4,+6.8,30,48,149,48,103,5,206,24,47
2014-15,28,IND,NBA,C,76,1926,,,,,100%,-1.6,-3.2,28,35,122,26,69,11,190,8,44
2015-16,29,LAL,NBA,C,81,1878,,,,,100%,-18.2,-15.1,26,18,170,23,56,5,216,10,30
2016-17,30,TOT,NBA,C,48,682,,,,,100%,-0.8,-1.1,7,10,55,12,32,1,54,3,12
2016-17,30,CHO,NBA,C,42,671,,,,,100%,0.0,-0.5,7,10,54,11,32,1,52,3,12
2016-17,30,DEN,NBA,C,6,11,,,,,100%,-48.9,-49.1,0,0,1,1,0,0,2,0,0
Career,,,NBA,,662,16389,,,,,100%,+0.4,+1.6,294,293,1314,238,774,70,1999,182,462
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,IND,NBA,,533,13829,,,,,100%,+2.9,+4.0,261,265,1089,203,686,64,1729,169,420
1 season,,LAL,NBA,,81,1878,,,,,100%,-18.2,-15.1,26,18,170,23,56,5,216,10,30
1 season,,CHO,NBA,,42,671,,,,,100%,0.0,-0.5,7,10,54,11,32,1,52,3,12
1 season,,DEN,NBA,,6,11,,,,,100%,-48.9,-49.1,0,0,1,1,0,0,2,0,0
