,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,19,RHODEISLE,33,893,105,283,30,94,65,91,15,80,49,46,5,58,105,305,.371,.319,.714,27.1,9.2,2.4,1.5
2015-16,20,RHODEISLE,32,1137,148,373,41,118,99,132,14,109,82,38,8,62,80,436,.397,.347,.750,35.5,13.6,3.4,2.6
2016-17,21,RHODEISLE,35,1074,142,339,46,133,111,148,34,100,70,36,6,54,90,441,.419,.346,.750,30.7,12.6,2.9,2.0
2017-18,22,RHODEISLE,34,1128,191,447,75,181,115,140,32,119,80,50,7,59,78,572,.427,.414,.821,33.2,16.8,3.5,2.4
Career,,,134,4232,586,1442,192,526,390,511,95,408,281,170,26,233,353,1754,.406,.365,.763,31.6,13.1,3.0,2.1
