,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,19,DET,NBA,SF,73,1687,,36%,63%,2%,,-3.1,-6.1,31,39,77,22,43,3,282,14,35
2016-17,20,DET,NBA,SF,77,1371,,45%,54%,,,+1.2,+4.1,32,16,54,10,24,4,234,7,16
2017-18,21,DET,NBA,SF,69,1894,,1%,99%,,,-0.5,-0.7,38,15,75,13,62,4,277,8,36
2018-19,22,TOT,NBA,SF,66,1208,,3%,47%,50%,,-7.6,-8.0,36,21,38,14,35,10,220,10,38
2018-19,22,DET,NBA,SF,48,961,,,44%,56%,,-5.4,-6.7,19,17,30,10,27,8,151,7,27
2018-19,22,NOP,NBA,SF,18,247,,16%,56%,28%,,-15.7,-15.4,17,4,8,4,8,2,69,3,11
2019-20,23,TOR,NBA,PF,20,96,,,,93%,7%,-3.6,-10.8,2,2,4,1,3,0,21,0,5
Career,,,NBA,,305,6256,,20%,68%,12%,,-2.3,-2.7,139,93,248,60,167,21,1034,39,130
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DET,NBA,,267,5913,,21%,69%,10%,,-1.7,-2.1,120,87,236,55,156,19,944,36,114
1 season,,TOR,NBA,,20,96,,,,93%,7%,-3.6,-10.8,2,2,4,1,3,0,21,0,5
1 season,,NOP,NBA,,18,247,,16%,56%,28%,,-15.7,-15.4,17,4,8,4,8,2,69,3,11
