,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,18,ARIZONA,38,1081,174,390,43,116,132,178,75,247,63,57,15,82,100,523,.446,.371,.742,28.4,13.8,6.5,1.7
Career,,,38,1081,174,390,43,116,132,178,75,247,63,57,15,82,100,523,.446,.371,.742,28.4,13.8,6.5,1.7
