Season,Team,Lg,Salary
2015-16,Detroit Pistons,NBA,"$2,841,960"
2016-17,Detroit Pistons,NBA,"$2,969,880"
2017-18,Detroit Pistons,NBA,"$3,097,800"
2018-19,New Orleans Pelicans,NBA,"$3,940,402"
Career,(may be incomplete),,"$12,850,042"
