Season,Team,Lg,Salary
2011-12,Utah Jazz,NBA,"$2,020,200"
2012-13,Utah Jazz,NBA,"$2,171,640"
2013-14,Utah Jazz,NBA,"$2,202,000"
2014-15,Utah Jazz,NBA,"$3,034,356"
2015-16,Utah Jazz,NBA,"$9,213,484"
2016-17,Utah Jazz,NBA,"$10,154,495"
2017-18,Utah Jazz,NBA,"$10,845,506"
2018-19,Sacramento Kings,NBA,"$11,536,515"
Career,(may be incomplete),,"$51,178,196"
