,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,20,UTA,NBA,SG,4,63,.250,10.4,.929,.357,.214,.036,.321,.071,.269,.300,.000,1.000,.333,.000,.714,.036,1,,.000,,0,0
2017-18,26,UTA,NBA,SG,9,120,.469,11.8,.688,.234,.297,.031,.109,.313,.477,.600,.368,.000,.714,.450,.333,.031,1,.778,.300,.667,0,0
Career,,,NBA,,13,183,.402,11.4,.761,.272,.272,.033,.174,.239,.400,.480,.280,.333,.500,.409,.429,.033,2,.778,.273,.667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,13,183,.402,11.4,.761,.272,.272,.033,.174,.239,.400,.480,.280,.333,.500,.409,.429,.033,2,.778,.273,.667,0,0
