Season,Team,Lg,Salary
1997-98,Chicago Bulls,NBA,"$597,600"
1998-99,Chicago Bulls,NBA,"$687,240"
1999-00,Chicago Bulls,NBA,"$776,880"
Career,(may be incomplete),,"$2,061,720"
